    0.485352     0.485352     2.115306
    0.487305     0.485352     2.115758
    0.489258     0.485352     2.116146
    0.491211     0.485352     2.116469
    0.493164     0.485352     2.116728
    0.495117     0.485352     2.116922
    0.497070     0.485352     2.117051
    0.499023     0.485352     2.117116
    0.500977     0.485352     2.117116
    0.502930     0.485352     2.117051
    0.504883     0.485352     2.116922
    0.506836     0.485352     2.116728
    0.508789     0.485352     2.116469
    0.510742     0.485352     2.116146
    0.512695     0.485352     2.115758
    0.514648     0.485352     2.115306
    0.485352     0.487305     2.115758
    0.487305     0.487305     2.116211
    0.489258     0.487305     2.116599
    0.491211     0.487305     2.116922
    0.493164     0.487305     2.117180
    0.495117     0.487305     2.117374
    0.497070     0.487305     2.117504
    0.499023     0.487305     2.117568
    0.500977     0.487305     2.117568
    0.502930     0.487305     2.117504
    0.504883     0.487305     2.117374
    0.506836     0.487305     2.117180
    0.508789     0.487305     2.116922
    0.510742     0.487305     2.116599
    0.512695     0.487305     2.116211
    0.514648     0.487305     2.115758
    0.485352     0.489258     2.116146
    0.487305     0.489258     2.116599
    0.489258     0.489258     2.116986
    0.491211     0.489258     2.117310
    0.493164     0.489258     2.117568
    0.495117     0.489258     2.117762
    0.497070     0.489258     2.117892
    0.499023     0.489258     2.117956
    0.500977     0.489258     2.117956
    0.502930     0.489258     2.117892
    0.504883     0.489258     2.117762
    0.506836     0.489258     2.117568
    0.508789     0.489258     2.117310
    0.510742     0.489258     2.116986
    0.512695     0.489258     2.116599
    0.514648     0.489258     2.116146
    0.485352     0.491211     2.116469
    0.487305     0.491211     2.116922
    0.489258     0.491211     2.117310
    0.491211     0.491211     2.117633
    0.493164     0.491211     2.117892
    0.495117     0.491211     2.118086
    0.497070     0.491211     2.118215
    0.499023     0.491211     2.118280
    0.500977     0.491211     2.118280
    0.502930     0.491211     2.118215
    0.504883     0.491211     2.118086
    0.506836     0.491211     2.117892
    0.508789     0.491211     2.117633
    0.510742     0.491211     2.117310
    0.512695     0.491211     2.116922
    0.514648     0.491211     2.116469
    0.485352     0.493164     2.116728
    0.487305     0.493164     2.117180
    0.489258     0.493164     2.117568
    0.491211     0.493164     2.117892
    0.493164     0.493164     2.118150
    0.495117     0.493164     2.118344
    0.497070     0.493164     2.118474
    0.499023     0.493164     2.118538
    0.500977     0.493164     2.118538
    0.502930     0.493164     2.118474
    0.504883     0.493164     2.118344
    0.506836     0.493164     2.118150
    0.508789     0.493164     2.117892
    0.510742     0.493164     2.117568
    0.512695     0.493164     2.117180
    0.514648     0.493164     2.116728
    0.485352     0.495117     2.116922
    0.487305     0.495117     2.117374
    0.489258     0.495117     2.117762
    0.491211     0.495117     2.118086
    0.493164     0.495117     2.118344
    0.495117     0.495117     2.118538
    0.497070     0.495117     2.118667
    0.499023     0.495117     2.118732
    0.500977     0.495117     2.118732
    0.502930     0.495117     2.118667
    0.504883     0.495117     2.118538
    0.506836     0.495117     2.118344
    0.508789     0.495117     2.118086
    0.510742     0.495117     2.117762
    0.512695     0.495117     2.117374
    0.514648     0.495117     2.116922
    0.485352     0.497070     2.117051
    0.487305     0.497070     2.117504
    0.489258     0.497070     2.117892
    0.491211     0.497070     2.118215
    0.493164     0.497070     2.118474
    0.495117     0.497070     2.118667
    0.497070     0.497070     2.118797
    0.499023     0.497070     2.118861
    0.500977     0.497070     2.118861
    0.502930     0.497070     2.118797
    0.504883     0.497070     2.118667
    0.506836     0.497070     2.118474
    0.508789     0.497070     2.118215
    0.510742     0.497070     2.117892
    0.512695     0.497070     2.117504
    0.514648     0.497070     2.117051
    0.485352     0.499023     2.117116
    0.487305     0.499023     2.117568
    0.489258     0.499023     2.117956
    0.491211     0.499023     2.118280
    0.493164     0.499023     2.118538
    0.495117     0.499023     2.118732
    0.497070     0.499023     2.118861
    0.499023     0.499023     2.118926
    0.500977     0.499023     2.118926
    0.502930     0.499023     2.118861
    0.504883     0.499023     2.118732
    0.506836     0.499023     2.118538
    0.508789     0.499023     2.118280
    0.510742     0.499023     2.117956
    0.512695     0.499023     2.117568
    0.514648     0.499023     2.117116
    0.485352     0.500977     2.117116
    0.487305     0.500977     2.117568
    0.489258     0.500977     2.117956
    0.491211     0.500977     2.118280
    0.493164     0.500977     2.118538
    0.495117     0.500977     2.118732
    0.497070     0.500977     2.118861
    0.499023     0.500977     2.118926
    0.500977     0.500977     2.118926
    0.502930     0.500977     2.118861
    0.504883     0.500977     2.118732
    0.506836     0.500977     2.118538
    0.508789     0.500977     2.118280
    0.510742     0.500977     2.117956
    0.512695     0.500977     2.117568
    0.514648     0.500977     2.117116
    0.485352     0.502930     2.117051
    0.487305     0.502930     2.117504
    0.489258     0.502930     2.117892
    0.491211     0.502930     2.118215
    0.493164     0.502930     2.118474
    0.495117     0.502930     2.118667
    0.497070     0.502930     2.118797
